winery,vintage,year,region,rating,ratings_count,country_rank,region_rank,winery_rank,global_rank,foods,alcohol,drink_from,drink_until,style,body,body_desc,acidity,acidity_desc,grapes,price,highlights
SaraP&#233;rezyRen&#233;Barbier,GratallopsPartidaBellvisos,2005,Priorat,4.5,59,1,5,3,1,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",14,,,Spanish Priorat Red,4,Full-bodied,3,High,,175,"['This vintage rates better than any other year for this wine', 'Oldest vintage available']"
ScalaDei,CartoixaPriorat,2017,Priorat,3.9,893,5,19,23,5,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",14.5,,,Spanish Priorat Red,4,Full-bodied,3,High,Cari&#241;ena,65.5,[]
ScalaDei,HeretgePriorat,2017,Priorat,4.4,120,1,2,2,1,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",15,,,Spanish Priorat Red,4,Full-bodied,3,High,Cari&#241;ena,97.5,"['This vintage rates better than any other year for this wine', 'Popular among Vivino users. More than 100 ratings']"
ScalaDei,Masdeu,2013,Priorat,4.3,240,1,3,4,1,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",14.5,,,Spanish Priorat Red,4,Full-bodied,3,High,Grenache,103,['Popular among Vivino users. More than 200 ratings']
ScalaDei,Prior,2018,Priorat,4.1,53,6,22,26,7,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",14.5,,,Spanish Priorat Red,4,Full-bodied,3,High,Shiraz/Syrah,35.5,[]
ScalaDei,Prior,2016,Priorat,3.9,1381,5,19,22,5,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",14.5,,,Spanish Priorat Red,4,Full-bodied,3,High,Shiraz/Syrah,35.5,['Popular among Vivino users. More than 1300 ratings']
ScalaDei,Prior,2017,Priorat,4.1,1134,2,9,11,2,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",14.5,,,Spanish Priorat Red,4,Full-bodied,3,High,Shiraz/Syrah,35.5,"['5 by Mundus Vini', 'Among top 2% of all wines in the world']"
ScalaDei,StAntonideScalaDeiPriorat,2017,Priorat,4.5,30,2,9,11,2,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",14.5,,,Spanish Priorat Red,4,Full-bodied,3,High,Garnacha,113,[]
Sedella,RedBlend(LasVinuelasdelaAxarquia),2016,SierrasdeM&#225;laga,3.9,41,16,28,34,15,"['Beef', 'Pasta', 'Veal', 'Poultry']",13.5,2019,2027,Spanish Red,4,Full-bodied,3,High,Moscatel de Alejandr&#237;a,23.95,[]
SeiSolo,Preludio,2017,RiberadelDuero,4.2,587,1,2,32,2,"['Beef', 'Lamb', 'Game (deer, venison)']",15,2020,2027,Spanish Ribera Del Duero Red,5,Very full-bodied,3,High,Tempranillo,34.45,['Popular among Vivino users. More than 500 ratings']
SeiSolo,Preludio,2016,RiberadelDuero,4.2,388,1,3,44,2,"['Beef', 'Lamb', 'Game (deer, venison)']",15,2019,2029,Spanish Ribera Del Duero Red,5,Very full-bodied,3,High,Tempranillo,34.45,[]
Se&#241;or&#237;odeLibano,Reserva,2015,Rioja,4.1,76,4,5,5,4,"['Beef', 'Lamb', 'Veal', 'Poultry']",14,,,Spanish Rioja Red,4,Full-bodied,3,High,,20.07,['Cheapest vintage available']
7Magn&#237;fics,ElSenatdelMontsant,2018,Montsant,3.8,544,7,5,19,8,"['Beef', 'Pasta', 'Lamb']",14.5,,,Spanish Montsant Red,4,Full-bodied,3,High,Shiraz/Syrah,15.5,['Popular among Vivino users. More than 500 ratings']
7Magn&#237;fics,SomiadorsEmpord&#224;,2016,Empord&#224;,3.9,382,5,3,7,5,"['Beef', 'Pasta', 'Veal', 'Poultry']",14.5,2019,2021,Spanish Red,4,Full-bodied,3,High,Cari&#241;ena,15.55,"['This vintage rates better than any other year for this wine', 'Popular among Vivino users. More than 300 ratings', 'Among top 5% of all wines in the world']"
SierraCantabria,Amancio,2017,Rioja,4.6,40,1,1,6,1,"['Beef', 'Lamb', 'Veal', 'Poultry']",14.5,2019,2035,Spanish Rioja Red,4,Full-bodied,3,High,Tempranillo,89.95,[]
SierraCantabria,Amancio,2015,Rioja,4.5,156,1,1,2,1,"['Beef', 'Lamb', 'Veal', 'Poultry']",14.5,2019,2035,Spanish Rioja Red,4,Full-bodied,3,High,Tempranillo,89.95,"['Latest vintage available', 'Cheapest vintage available']"
SierraCantabria,Amancio,2016,Rioja,4.3,80,2,2,7,2,"['Beef', 'Lamb', 'Veal', 'Poultry']",14.5,,,Spanish Rioja Red,4,Full-bodied,3,High,Tempranillo,89.95,[]
SierraCantabria,Amancio,2012,Rioja,4.5,246,1,1,2,1,"['Beef', 'Lamb', 'Veal', 'Poultry']",13.5,,,Spanish Rioja Red,4,Full-bodied,3,High,Tempranillo,89.95,"[""Featured in Vivino's 2018 Wine Style Awards: Spanish Rioja Red"", 'Popular among Vivino users. More than 200 ratings']"
SierraCantabria,Amancio,2002,Rioja,4.3,27,6,7,19,6,"['Beef', 'Lamb', 'Veal', 'Poultry']",14.5,,,Spanish Rioja Red,4,Full-bodied,3,High,Tempranillo,89.95,[]
SierraCantabria,Amancio,2013,Rioja,4.4,172,1,1,4,1,"['Beef', 'Lamb', 'Veal', 'Poultry']",14.5,2017,2030,Spanish Rioja Red,4,Full-bodied,3,High,Tempranillo,89.95,['Oldest vintage available']
SierraCantabria,Colecci&#243;nPrivada,2017,Rioja,4.3,362,1,1,6,1,"['Beef', 'Lamb', 'Veal', 'Poultry']",14,2020,2029,Spanish Rioja Red,4,Full-bodied,3,High,Tempranillo,35.95,"['This vintage rates better than any other year for this wine', 'Among top 1% of all wines in the world']"
SierraCantabria,Crianza,2017,Rioja,3.8,969,7,9,21,8,"['Beef', 'Lamb', 'Veal', 'Poultry']",14.5,,,Spanish Rioja Red,4,Full-bodied,3,High,Tempranillo,13.75,['Among top 8% of all wines in the world']
SierraCantabria,FincaelBosque,2016,Rioja,4.5,174,1,1,2,1,"['Beef', 'Lamb', 'Veal', 'Poultry']",14,2020,2032,Spanish Rioja Red,4,Full-bodied,3,High,Tempranillo,111.95,[]
SierraCantabria,FincaelBosque,2017,Rioja,4.5,103,1,1,3,1,"['Beef', 'Lamb', 'Veal', 'Poultry']",14.5,,,Spanish Rioja Red,4,Full-bodied,3,High,Tempranillo,111.95,[]
SierraCantabria,FincaelBosque,2018,Rioja,4.5,80,1,1,5,1,"['Beef', 'Lamb', 'Veal', 'Poultry']",14.5,2021,2033,Spanish Rioja Red,4,Full-bodied,3,High,Tempranillo,111.95,['Oldest vintage available']
SierraCantabria,Garnacha,2016,Rioja,4,69,7,8,20,7,"['Beef', 'Lamb', 'Veal', 'Poultry']",14,,,Spanish Rioja Red,4,Full-bodied,3,High,Grenache,17.95,[]
SierraCantabria,Garnacha,2017,Rioja,4.1,79,4,5,14,4,"['Beef', 'Lamb', 'Veal', 'Poultry']",15,2020,2025,Spanish Rioja Red,,,,,Garnacha,17.95,"['Good value for money. Similar wines usually cost 47% more.', 'This vintage rates better than any other year for this wine', 'Among top 4% of all wines in the world']"
SierraCantabria,GranReserva,2010,Rioja,3.9,263,5,7,17,6,"['Beef', 'Lamb', 'Veal', 'Poultry']",14,2019,2028,Spanish Rioja Red,4,Full-bodied,3,High,Tempranillo,29.23,[]
SierraCantabria,GranReserva,2009,Rioja,3.9,437,5,6,16,5,"['Beef', 'Lamb', 'Veal', 'Poultry']",14.5,,,Spanish Rioja Red,4,Full-bodied,3,High,Tempranillo,29.23,[]
SierraCantabria,M&#225;gico,2016,Rioja,4.8,40,1,1,3,1,"['Beef', 'Lamb', 'Veal', 'Poultry']",14.5,,,Spanish Rioja Red,4,Full-bodied,3,High,Garnacha,825.83,"['Popular among Vivino users. More than 40 ratings', 'Oldest vintage available']"
SierraCantabria,Reserva,2014,Rioja,4,188,4,5,13,4,"['Beef', 'Lamb', 'Veal', 'Poultry']",14,,,Spanish Rioja Red,4,Full-bodied,3,High,Tempranillo,22.48,['This vintage rates better than any other year for this wine']
SierraCantabria,&#218;nicaReserva,2014,Rioja,4,260,4,4,12,4,"['Beef', 'Lamb', 'Veal', 'Poultry']",14.5,,,Spanish Rioja Red,4,Full-bodied,3,High,Tempranillo,25.95,[]
SonPrim,CabernetSauvignon,2016,Mallorca,4.1,197,2,4,6,3,"['Beef', 'Lamb', 'Poultry']",15,,,Spanish Cabernet Sauvignon,4,Full-bodied,3,High,,22.95,['Oldest vintage available']
SonPrim,CabernetSauvignon,2018,Mallorca,4,187,4,6,14,4,"['Beef', 'Lamb', 'Poultry']",14.5,,,Spanish Cabernet Sauvignon,4,Full-bodied,3,High,Cabernet Sauvignon,22.95,"['Latest vintage available', 'Cheapest vintage available']"
Sonsierra,PerfumedeSonsierra,2014,RiojaAlta,4.3,224,1,1,1,1,"['Beef', 'Lamb', 'Veal', 'Poultry']",13.8,,,Spanish Rioja Red,4,Full-bodied,3,High,Tempranillo,59.75,"['This vintage rates better than any other year for this wine', 'Among top 1% of all wines in the world']"
Sotaels&#192;ngels,Tinto,2008,Empord&#224;,4.2,96,2,2,4,2,"['Beef', 'Pasta', 'Veal', 'Poultry']",14,,,Spanish Red,4,Full-bodied,3,High,Cabernet Sauvignon,47.96,"['Popular among Vivino users. More than 90 ratings', 'Among top 2% of all wines in the world']"
SuertesdelMarqu&#233;s,ElCirueloVi&#241;asViejas,2014,ValledelaOrotava,3.9,113,6,6,12,6,"['Beef', 'Pasta', 'Veal', 'Poultry']",,,,Spanish Red,4,Full-bodied,3,High,,41.95,[]
SuertesdelMarqu&#233;s,LosPasitosBabosoNegro,2016,ValledelaOrotava,3.9,32,17,23,40,16,"['Beef', 'Pasta', 'Veal', 'Poultry']",12.5,,,Spanish Red,4,Full-bodied,3,High,Agiorgitiko,41.95,[]
SuertesdelMarqu&#233;s,7Fuentes,2019,ValledelaOrotava,3.8,45,19,27,46,18,"['Beef', 'Pasta', 'Veal', 'Poultry']",12.5,,,Spanish Red,4,Full-bodied,3,High,Listan Negro,18.95,[]
Env&#237;nate,MiganTinto,2018,VinodeEspa&#241;a,3.9,209,5,5,20,6,"['Beef', 'Pasta', 'Veal', 'Poultry']",,,,Spanish Red,4,Full-bodied,3,High,Listan Negro,36.59,['Latest vintage available']
Env&#237;nate,MiganTinto,2017,VinodeEspa&#241;a,4,215,4,3,8,4,"['Beef', 'Pasta', 'Veal', 'Poultry']",,,,Spanish Red,4,Full-bodied,3,High,Listan Negro,27.9,"['This vintage rates better than any other year for this wine', 'Popular among Vivino users. More than 200 ratings', 'Among top 4% of all wines in the world', 'Oldest vintage available', 'Cheapest vintage available']"
Env&#237;nate,T&#225;gananTinto,2017,IslasCanarias,3.9,232,5,5,20,6,"['Beef', 'Pasta', 'Veal', 'Poultry']",12,,,Spanish Red,,,,,Listan Negro,17.9,[]
T&#225;bula,DamanaCrianzaTempranillo,2013,RiberadelDuero,3.9,404,5,7,27,5,"['Beef', 'Lamb', 'Game (deer, venison)']",14,,,Spanish Ribera Del Duero Red,5,Very full-bodied,3,High,,24.8,['Popular among Vivino users. More than 400 ratings']
T&#225;bula,RiberadelDueroRed,2016,RiberadelDuero,4,221,4,6,23,4,"['Beef', 'Lamb', 'Game (deer, venison)']",14.5,,,Spanish Ribera Del Duero Red,,,,,Tempranillo,35,[]
TapasClub,AppassimentoTempranillo,2018,Jumilla,3.9,62,12,8,8,12,"['Beef', 'Lamb', 'Veal', 'Poultry']",13.5,,,Spanish Tempranillo,4,Full-bodied,2,Medium,Tempranillo,7.9,"['This vintage rates better than any other year for this wine', 'Popular among Vivino users. More than 60 ratings']"
Volver,Cuv&#233;eOldVinesUnfiltered,2017,Jumilla,4.4,229,1,1,2,1,"['Beef', 'Pasta', 'Veal', 'Poultry']",,,,Spanish Red,4,Full-bodied,3,High,Cabernet Sauvignon,29.5,"['This vintage rates better than any other year for this wine', 'Popular among Vivino users. More than 200 ratings']"
Volver,TarimaHillOldVinesMonastrell,2017,Alicante,3.9,1835,5,5,7,5,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",15,2020,2024,Spanish Monastrell,5,Very full-bodied,3,High,Monastrell,13.88,[]
Tarsus,RiberadelDueroCrianza,2016,RiberadelDuero,3.8,631,7,10,15,8,"['Beef', 'Lamb', 'Game (deer, venison)']",,,,Spanish Ribera Del Duero Red,5,Very full-bodied,3,High,Tinta del Pais,16.46,['Among top 8% of all wines in the world']
TelmoRodriguez,AsCaborcasSingleVineyard,2014,Valdeorras,4.1,112,3,1,8,3,"['Veal', 'Game (deer, venison)', 'Poultry']",13,,,Spanish Mencia,3,Medium-bodied,3,High,Mencia,59.5,[]
TelmoRodriguez,AsCaborcasSingleVineyard,2017,Valdeorras,3.9,34,16,12,45,16,"['Veal', 'Game (deer, venison)', 'Poultry']",13,2020,2030,Spanish Mencia,3,Medium-bodied,3,High,Mencia,59.5,[]
TelmoRodriguez,AsCaborcasSingleVineyard,2012,Valdeorras,4,147,4,2,11,4,"['Veal', 'Game (deer, venison)', 'Poultry']",13,,,Spanish Mencia,3,Medium-bodied,3,High,,59.5,"['Popular among Vivino users. More than 100 ratings', 'Oldest vintage available']"
TelmoRodriguez,AsCaborcasSingleVineyard,2016,Valdeorras,4.2,114,2,1,5,2,"['Veal', 'Game (deer, venison)', 'Poultry']",12.5,2019,2029,Spanish Mencia,3,Medium-bodied,3,High,Mencia,60,['Among top 2% of all wines in the world']
TelmoRodriguez,AsCaborcasSingleVineyard,2013,Valdeorras,4,113,4,2,12,4,"['Veal', 'Game (deer, venison)', 'Poultry']",13,,,Spanish Mencia,3,Medium-bodied,3,High,,59.5,[]
TelmoRodriguez,Corriente,2018,Rioja,3.8,386,7,5,24,8,"['Beef', 'Lamb', 'Veal', 'Poultry']",13.5,,,Spanish Rioja Red,4,Full-bodied,3,High,Tempranillo,12.6,"['This vintage rates better than any other year for this wine', 'Among top 8% of all wines in the world']"
TelmoRodriguez,Corriente,2017,Rioja,3.8,355,8,5,25,8,"['Beef', 'Lamb', 'Veal', 'Poultry']",13.5,2019,2024,Spanish Rioja Red,4,Full-bodied,3,High,Tempranillo,12.6,['This vintage rates better than any other year for this wine']
TelmoRodriguez,DehesaGagoG,2019,Toro,3.8,267,8,5,25,8,"['Beef', 'Lamb', 'Game (deer, venison)']",14,,,Spanish Toro Red,5,Very full-bodied,3,High,Tinta de toro,10.25,"['Oldest vintage available', 'Cheapest vintage available']"
TelmoRodriguez,ElVeladoTinto,2017,Rioja,4.3,29,5,3,15,5,"['Beef', 'Lamb', 'Veal', 'Poultry']",14,2020,2030,Spanish Rioja Red,4,Full-bodied,3,High,Tempranillo,71.02,"['This vintage rates better than any other year for this wine', 'Cheapest vintage available']"
TelmoRodriguez,GagoG,2016,Toro,3.8,641,7,4,23,8,"['Beef', 'Lamb', 'Game (deer, venison)']",14.5,,,Spanish Toro Red,5,Very full-bodied,3,High,Tinta de toro,20.63,['Popular among Vivino users. More than 600 ratings']
TelmoRodriguez,LaEstradaTinto,2014,Rioja,4.4,31,3,2,9,3,"['Beef', 'Lamb', 'Veal', 'Poultry']",14,,,Spanish Rioja Red,4,Full-bodied,3,High,,85,"['This vintage rates better than any other year for this wine', 'Among top 3% of all wines in the world', 'Oldest vintage available']"
TelmoRodriguez,LaEstradaTinto,2015,Rioja,4.1,74,4,2,14,5,"['Beef', 'Lamb', 'Veal', 'Poultry']",13,,,Spanish Rioja Red,4,Full-bodied,3,High,,85,['Popular among Vivino users. More than 70 ratings']
TelmoRodriguez,LadeirasDoXILFalcoeiraACapillaSingleVineyard,2017,Valdeorras,4.2,37,6,4,20,7,"['Beef', 'Pasta', 'Veal', 'Poultry']",12.5,,,Spanish Red,4,Full-bodied,3,High,,50.4,['Oldest vintage available']
TelmoRodriguez,LanzagaRioja,2017,Rioja,3.8,362,8,5,25,8,"['Beef', 'Lamb', 'Veal', 'Poultry']",14,,,Spanish Rioja Red,4,Full-bodied,3,High,Pinot Gris,24.86,"['Latest vintage available', 'Cheapest vintage available']"
TelmoRodriguez,LanzagaRioja,2010,Rioja,3.9,557,5,3,17,5,"['Beef', 'Lamb', 'Veal', 'Poultry']",14.5,,,Spanish Rioja Red,,,,,Garnacha,25.47,"['Popular among Vivino users. More than 500 ratings', 'Among top 5% of all wines in the world', 'Oldest vintage available']"
TelmoRodriguez,M2deMatallana,2012,RiberadelDuero,4,358,3,2,10,4,"['Beef', 'Lamb', 'Game (deer, venison)']",14.5,,,Spanish Ribera Del Duero Red,5,Very full-bodied,3,High,Tempranillo,109.9,[]
TelmoRodriguez,Matallana,2010,RiberadelDuero,4,141,4,2,12,4,"['Beef', 'Lamb', 'Game (deer, venison)']",14,,,Spanish Ribera Del Duero Red,5,Very full-bodied,3,High,Tempranillo,82.2,[]
TelmoRodriguez,Matallana,2016,RiberadelDuero,4.3,121,1,1,3,1,"['Beef', 'Lamb', 'Game (deer, venison)']",14.5,,,Spanish Ribera Del Duero Red,5,Very full-bodied,3,High,Tinto Fino,46.24,['Latest vintage available']
TelmoRodriguez,Matallana,2011,RiberadelDuero,4.2,160,2,1,4,2,"['Beef', 'Lamb', 'Game (deer, venison)']",14,,,Spanish Ribera Del Duero Red,5,Very full-bodied,3,High,Tempranillo,72.9,[]
TelmoRodriguez,Matallana,2006,RiberadelDuero,4.2,79,3,2,8,3,"['Beef', 'Lamb', 'Game (deer, venison)']",,,,Spanish Ribera Del Duero Red,5,Very full-bodied,3,High,,94.45,['Oldest vintage available']
TelmoRodriguez,Matallana,2014,RiberadelDuero,4.4,135,1,1,1,1,"['Beef', 'Lamb', 'Game (deer, venison)']",14.5,2020,2029,Spanish Ribera Del Duero Red,,,,,Tempranillo,45.9,"['This vintage rates better than any other year for this wine', 'Among top 1% of all wines in the world', 'Cheapest vintage available']"
TelmoRodriguez,Matallana,2012,RiberadelDuero,4.3,197,1,1,2,1,"['Beef', 'Lamb', 'Game (deer, venison)']",14.5,,,Spanish Ribera Del Duero Red,5,Very full-bodied,3,High,Tinto Fino,74.9,['Popular among Vivino users. More than 100 ratings']
TelmoRodriguez,Matallana,2013,RiberadelDuero,4.1,71,4,2,15,5,"['Beef', 'Lamb', 'Game (deer, venison)']",14,2018,2028,Spanish Ribera Del Duero Red,5,Very full-bodied,3,High,Tempranillo,74.9,[]
TelmoRodriguez,PagoLaJara,2016,Toro,4.1,48,7,4,21,7,"['Beef', 'Lamb', 'Game (deer, venison)']",0,,,Spanish Toro Red,5,Very full-bodied,3,High,Tinta de toro,51.3,[]
TelmoRodriguez,PagoLaJara,2011,Toro,3.9,63,12,8,36,11,"['Beef', 'Lamb', 'Game (deer, venison)']",15,,,Spanish Toro Red,5,Very full-bodied,3,High,Tinta de toro,51.2,['Oldest vintage available']
TelmoRodriguez,PagoLaJara,2013,Toro,3.9,72,9,6,30,9,"['Beef', 'Lamb', 'Game (deer, venison)']",14.5,,,Spanish Toro Red,5,Very full-bodied,3,High,Tempranillo,49.9,[]
TelmoRodriguez,PagoLaJara,2012,Toro,4.2,119,2,1,5,2,"['Beef', 'Lamb', 'Game (deer, venison)']",15,,,Spanish Toro Red,5,Very full-bodied,3,High,Tempranillo,49.9,"['Popular among Vivino users. More than 100 ratings', 'Among top 2% of all wines in the world']"
TelmoRodriguez,PagoLaJara,2015,Toro,4,48,10,6,31,10,"['Beef', 'Lamb', 'Game (deer, venison)']",15,2019,2028,Spanish Toro Red,5,Very full-bodied,3,High,Tinta de toro,49.9,['Cheapest vintage available']
TelmoRodriguez,PegasoBarrancosdePizarra,2013,CastillayLe&#243;n,4,126,4,2,12,4,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)', 'Poultry']",0,2019,2027,Spanish Grenache,5,Very full-bodied,3,High,Garnacha,40.03,[]
TelmoRodriguez,PegasoBarrancosdePizarra,2008,CastillayLe&#243;n,4,75,6,4,19,7,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)', 'Poultry']",,,,Spanish Grenache,5,Very full-bodied,3,High,,105.08,['Oldest vintage available']
TelmoRodriguez,PegasoBarrancosdePizarra,2017,CastillayLe&#243;n,4,27,15,11,42,15,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)', 'Poultry']",15,,,Spanish Grenache,5,Very full-bodied,3,High,Garnacha,22.11,[]
TelmoRodriguez,PegasoGranito,2014,CastillayLe&#243;n,3.9,83,7,4,22,7,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)', 'Poultry']",15,,,Spanish Grenache,5,Very full-bodied,3,High,Garnacha,35.73,"['Latest vintage available', 'Cheapest vintage available']"
Tempore,Generacion73Garnacha,2019,BajoArag&#243;n,3.9,242,5,3,2,6,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)', 'Poultry']",,,,Spanish Grenache,5,Very full-bodied,3,High,,12.99,"['This vintage rates better than any other year for this wine', 'Among top 6% of all wines in the world', 'Oldest vintage available']"
Tempore,TerraeMasdeArandaGarnacha,2018,BajoArag&#243;n,4,83,5,2,1,5,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)', 'Poultry']",14.5,,,Spanish Grenache,,,,,Garnacha,15.99,"['Popular among Vivino users. More than 80 ratings', 'Among top 5% of all wines in the world']"
TerradeVerema,Corelium,2008,Priorat,4.2,39,6,21,46,7,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",15,,,Spanish Priorat Red,4,Full-bodied,3,High,,35.12,"['Good value for money. Similar wines usually cost 42% more.', 'Oldest vintage available', 'Cheapest vintage available']"
Terrad'Uro,Uro,2016,Toro,4.1,50,7,12,7,7,"['Beef', 'Lamb', 'Game (deer, venison)']",14.5,,,Spanish Toro Red,5,Very full-bodied,3,High,Tinta de toro,24.95,[]
TerraLinda,Syrah,2020,LaMancha,4.1,786,2,1,3,2,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",14,,,Spanish Syrah,4,Full-bodied,3,High,Shiraz/Syrah,7.45,"['Great value for money. Similar wines usually cost 2 times as much.', 'Featured in Bestsellers in Netherlands', 'This vintage rates better than any other year for this wine', 'Among top 2% of all wines in the world']"
TerraRemota,Camino,2018,Empord&#224;,4,180,4,4,10,4,"['Beef', 'Pasta', 'Veal', 'Poultry']",14,,,Spanish Red,4,Full-bodied,3,High,Garnacha Tinta,17.9,"['Latest vintage available', 'Cheapest vintage available']"
TerraRemota,Camino,2017,Empord&#224;,4.1,643,2,2,6,2,"['Beef', 'Pasta', 'Veal', 'Poultry']",14.5,,,Spanish Red,4,Full-bodied,3,High,Garnacha Tinta,20.95,"['Popular among Vivino users. More than 600 ratings', 'Among top 2% of all wines in the world', 'Oldest vintage available']"
TerraRemota,ClosAdrien,2014,Empord&#224;,4.2,72,3,3,7,3,"['Beef', 'Pasta', 'Veal', 'Poultry']",14.5,,,Spanish Red,4,Full-bodied,3,High,Shiraz/Syrah,56.95,[]
TerroirAlL&#237;mitSoc.Lda,Arbossar,2013,Priorat,4.2,140,2,7,9,2,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",,,,Spanish Priorat Red,,,,,,65.95,"['This vintage rates better than any other year for this wine', 'Among top 2% of all wines in the world']"
TerroirAlL&#237;mitSoc.Lda,Arbossar,2017,Priorat,4.1,127,3,11,20,3,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",14,,,Spanish Priorat Red,4,Full-bodied,3,High,Cari&#241;ena,65.95,[]
TerroirAlL&#237;mitSoc.Lda,Arbossar,2015,Priorat,4.1,192,2,10,17,3,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",13.5,,,Spanish Priorat Red,4,Full-bodied,3,High,Cari&#241;ena,65.95,['Oldest vintage available']
TerroirAlL&#237;mitSoc.Lda,Arbossar,2019,Priorat,4.1,32,10,29,53,10,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",14,,,Spanish Priorat Red,4,Full-bodied,3,High,Cari&#241;ena,65.95,"['Latest vintage available', 'Cheapest vintage available']"
TerroirAlL&#237;mitSoc.Lda,DitsdelTerra,2017,Priorat,4.2,73,3,12,26,3,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",13.5,,,Spanish Priorat Red,4,Full-bodied,3,High,Cari&#241;ena,65.95,[]
TerroirAlL&#237;mitSoc.Lda,DitsdelTerra,2015,Priorat,4.1,151,3,11,19,3,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",13.5,,,Spanish Priorat Red,4,Full-bodied,3,High,Cari&#241;ena,65.95,['Oldest vintage available']
TerroirAlL&#237;mitSoc.Lda,DitsdelTerra,2016,Priorat,4.2,148,2,7,8,2,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",13.5,2020,2030,Spanish Priorat Red,4,Full-bodied,3,High,Cari&#241;ena,65.95,[]
TerroirAlL&#237;mitSoc.Lda,DitsdelTerra,2014,Priorat,4,173,4,15,31,4,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",13.5,,,Spanish Priorat Red,4,Full-bodied,3,High,Cari&#241;ena,65.95,[]
TerroirAlL&#237;mitSoc.Lda,DitsdelTerra,2018,Priorat,4.2,32,7,23,47,7,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",13.5,,,Spanish Priorat Red,4,Full-bodied,3,High,Carignan,65.95,"['Latest vintage available', 'Cheapest vintage available']"
TerroirAlL&#237;mitSoc.Lda,HistoricTinto,2018,Priorat,3.8,544,7,24,48,8,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",14,,,Spanish Priorat Red,4,Full-bodied,3,High,Cari&#241;ena,24.95,"['This vintage rates better than any other year for this wine', 'Popular among Vivino users. More than 500 ratings', 'Among top 8% of all wines in the world']"
TerroirAlL&#237;mitSoc.Lda,LesManyes,2017,Priorat,4.3,35,4,17,37,5,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",13.5,,,Spanish Priorat Red,4,Full-bodied,3,High,Garnacha,199.95,[]
TerroirAlL&#237;mitSoc.Lda,LesManyes,2013,Priorat,4.3,74,2,8,10,2,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",13.5,,,Spanish Priorat Red,4,Full-bodied,3,High,Grenache,199.95,[]
TerroirAlL&#237;mitSoc.Lda,LesManyes,2014,Priorat,4.3,99,1,4,5,1,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",13.5,,,Spanish Priorat Red,4,Full-bodied,3,High,Grenache,199.95,[]
TerroirAlL&#237;mitSoc.Lda,LesManyes,2012,Priorat,4.3,46,4,16,34,4,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",13.5,,,Spanish Priorat Red,4,Full-bodied,3,High,Grenache,199.95,[]
TerroirAlL&#237;mitSoc.Lda,LesManyes,2011,Priorat,4.3,56,3,12,25,3,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",13.5,,,Spanish Priorat Red,4,Full-bodied,3,High,Grenache,199.95,[]
TerroirAlL&#237;mitSoc.Lda,LesTosses,2013,Priorat,4.4,59,2,8,10,2,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",13.5,,,Spanish Priorat Red,4,Full-bodied,3,High,Carignan,199.95,[]
TerroirAlL&#237;mitSoc.Lda,LesTosses,2014,Priorat,4.4,113,1,2,2,1,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",13.5,,,Spanish Priorat Red,4,Full-bodied,3,High,Carignan,199.95,"['Popular among Vivino users. More than 100 ratings', 'Among top 1% of all wines in the world']"
